customer_id,age,Income,credit_score,loan_amount,loan_status,interest_rate,tenure
4211,35,43,717,50,yes,0.13,2
4212,30,1504,776,50,yes,0.13,2
4213,32,9,765,98,yes,0.13,1
4214,49,39,715,50,yes,0.13,2
4215,46,89,810,50,yes,0.125,1
4216,64,21,776,50,yes,0.13,2
4217,37,173,785,50,yes,0.13,1
4218,45,29,776,1505,yes,0.13,1
4219,52,43,721,50,yes,0.13,2
4220,58,350,816,50,yes,0.13,2
4221,54,39,820,50,yes,0.13,1
4222,48,83,816,248,yes,0.13,1
4223,51,58,723,223,yes,0.13,2
4224,53,8,765,50,yes,0.13,2
4225,57,39,780,50,yes,0.13,2
4226,43,2504,715,50,yes,0.13,1
4227,37,45,776,50,yes,0.13,2
4228,32,111,712,50,yes,0.13,2
4229,34,83,751,148,yes,0.13,2
4230,54,83,740,50,yes,0.13,2
4231,62,115,752,2502,yes,0.13,1
4232,56,650,776,227,yes,0.13,1
4233,39,53,776,50,yes,0.13,2
4234,32,134,717,50,yes,0.13,1
4235,32,91,763,50,yes,0.13,1
4236,27,91,721,50,yes,0.13,1
4237,37,128,732,50,yes,0.13,1
4238,37,78,720,50,yes,0.13,2
4239,43,161,739,464,yes,0.13,1
4240,62,650,751,50,yes,0.13,1
4241,39,161,712,5509,yes,0.13,2
4242,34,30,712,50,yes,0.13,1
4243,46,68,721,50,yes,0.13,1
4244,46,74,723,50,yes,0.13,1
4245,51,55,716,93,yes,0.13,1
4246,44,145,724,50,yes,0.13,2
4247,37,24,766,50,yes,0.13,2
4248,65,150,763,50,yes,0.13,1
4249,58,138,732,50,yes,0.13,1
4250,37,63,724,50,yes,0.13,1
4251,52,54,820,50,yes,0.13,2
4252,42,62,767,50,yes,0.13,1
4253,54,81,820,50,yes,0.13,2
4254,54,61,740,50,yes,0.13,1
4255,51,68,756,50,yes,0.13,1
4256,59,78,752,50,yes,0.13,1
4257,41,165,739,157,yes,0.13,2
4258,43,48,751,50,yes,0.13,2
4259,52,155,765,50,yes,0.13,1
4260,52,158,761,251,yes,0.13,2
4261,57,52,717,50,yes,0.13,1
4262,53,18,763,50,yes,0.13,2
4263,58,42,745,50,yes,0.13,2
4264,59,18,721,50,yes,0.13,2
4265,57,30,776,50,yes,0.125,1
4266,27,44,756,50,yes,0.125,1
4267,42,11,721,87,yes,0.13,2
4268,52,194,728,50,yes,0.13,1
4269,49,1508,751,50,yes,0.13,1
4270,47,12,765,50,yes,0.13,2
4271,45,19,766,94,yes,0.13,1
4272,25,1550,723,50,yes,0.13,2
4273,47,89,715,50,yes,0.13,1
4274,44,83,712,50,yes,0.13,2
4275,24,79,710,50,yes,0.13,1
4276,63,1502,726,50,yes,0.13,2
4277,32,155,718,50,yes,0.13,1
4278,30,138,724,50,yes,0.13,1
4279,56,51,745,50,yes,0.13,1
4280,39,850,776,86,yes,0.13,1
4281,42,135,717,50,yes,0.125,1
4282,28,34,766,162,yes,0.13,2
4283,26,195,723,50,yes,0.125,1
4284,58,62,751,217,yes,0.125,1
4285,38,173,717,243,yes,0.13,2
4286,23,149,765,50,yes,0.13,1
4287,53,250,721,131,yes,0.13,1
4288,54,42,749,50,yes,0.13,1
4289,42,28,756,50,yes,0.13,2
4290,54,95,715,50,yes,0.13,1
4291,66,95,711,50,yes,0.13,1
4292,46,34,820,124,yes,0.13,1
4293,63,191,705,2505,yes,0.13,2
4294,63,41,766,173,yes,0.13,1
4295,58,1550,754,481,yes,0.13,1
4296,65,91,711,146,yes,0.13,2
4297,35,84,751,50,yes,0.13,1
4298,33,73,726,130,yes,0.13,1
4299,43,122,776,50,yes,0.13,1
4300,24,73,751,133,yes,0.13,1
4301,61,250,776,50,yes,0.13,1
4302,49,1350,772,281,yes,0.125,1
4303,52,85,726,50,yes,0.13,2
4304,45,134,717,50,yes,0.13,1
4305,64,98,776,850,yes,0.13,1
4306,26,54,756,50,yes,0.13,2
4307,35,41,710,50,yes,0.13,1
4308,45,128,760,50,yes,0.13,1
4309,44,132,751,3508,yes,0.13,2
4310,34,188,747,50,yes,0.13,1
4311,65,1750,721,50,yes,0.125,1
4312,32,14,767,111,yes,0.13,2
4313,41,93,752,50,yes,0.13,1
4314,52,79,810,50,yes,0.13,1
4315,35,79,751,50,yes,0.13,2
4316,51,62,776,119,yes,0.13,1
4317,24,95,721,50,yes,0.13,1
4318,58,650,705,50,yes,0.13,1
4319,49,75,766,50,yes,0.13,2
4320,63,85,820,50,yes,0.13,2
4321,30,143,712,50,yes,0.13,1
4322,27,34,715,112,yes,0.13,2
4323,38,44,745,50,yes,0.13,2
4324,52,31,767,151,yes,0.13,1
4325,49,13,763,111,yes,0.13,1
4326,59,52,766,50,yes,0.13,1
4327,32,42,721,1502,yes,0.13,1
4328,24,1502,724,139,yes,0.13,2
4329,64,143,741,50,yes,0.125,1
4330,59,150,723,50,yes,0.13,1
4331,62,44,772,50,yes,0.13,2
4332,61,158,713,3506,yes,0.125,1
4333,53,12,780,50,yes,0.13,2
4334,51,59,780,139,yes,0.13,1
4335,55,92,715,50,yes,0.13,2
4336,36,82,752,50,yes,0.13,2
4337,44,44,711,50,yes,0.13,2
4338,26,182,745,50,yes,0.13,2
4339,54,121,816,50,yes,0.13,1
4340,35,38,745,50,yes,0.13,2
4341,34,92,810,50,yes,0.125,2
4342,28,53,756,50,yes,0.13,2
4343,32,45,746,83,yes,0.13,1
4344,38,63,709,50,yes,0.13,1
4345,53,181,667,50,yes,0.13,1
4346,26,184,719,577,yes,0.125,1
4347,45,33,765,136,yes,0.125,1
4348,58,22,721,50,yes,0.13,1
4349,59,99,810,50,yes,0.13,2
4350,45,44,780,193,yes,0.13,2
4351,64,1501,726,50,yes,0.13,2
4352,24,32,712,50,yes,0.13,1
4353,30,59,709,50,yes,0.13,1
4354,61,25,765,50,yes,0.13,1
4355,30,130,717,50,yes,0.13,2
4356,30,29,771,50,yes,0.13,1
4357,43,35,723,50,yes,0.13,2
4358,39,141,728,50,yes,0.125,1
4359,35,75,715,79,yes,0.13,2
4360,38,58,752,50,yes,0.13,1
4361,67,41,772,50,yes,0.13,2
4362,55,42,726,196,yes,0.13,2
4363,28,55,772,50,yes,0.13,2
4364,24,18,776,84,yes,0.13,1
4365,59,75,746,50,yes,0.13,2
4366,26,85,749,50,yes,0.13,2
4367,52,43,772,50,yes,0.13,2
4368,30,149,732,319,yes,0.13,1
4369,31,25,780,50,yes,0.125,1
4370,32,19,816,1503,yes,0.13,1
4371,27,18,816,50,yes,0.13,2
4372,64,13,756,50,yes,0.13,1
4373,34,41,751,50,yes,0.13,2
4374,24,139,705,50,yes,0.13,1
4375,39,62,771,131,yes,0.125,1
4376,34,51,715,1350,yes,0.13,2
4377,30,71,751,272,yes,0.13,1
4378,33,145,810,50,yes,0.13,1
4379,38,45,780,138,yes,0.13,1
4380,42,53,715,50,yes,0.13,1
4381,37,64,766,50,yes,0.13,1
4382,33,39,763,50,yes,0.13,1
4383,37,38,751,50,yes,0.13,2
4384,28,85,749,50,yes,0.13,1
4385,45,61,810,50,yes,0.13,2
4386,56,23,780,127,yes,0.13,1
4387,53,122,751,3350,yes,0.13,2
4388,37,72,723,50,yes,0.13,2
4389,47,123,718,50,yes,0.13,2
4390,58,30,756,50,yes,0.125,1
4391,52,62,752,50,yes,0.13,1
4392,46,113,717,50,yes,0.13,2
4393,52,81,712,50,yes,0.13,2
4394,24,59,756,50,yes,0.13,2
4395,57,25,723,1503,yes,0.13,2
4396,66,25,756,50,yes,0.13,1
4397,24,14,765,50,yes,0.13,1
4398,48,19,820,50,yes,0.13,1
4399,63,61,749,50,yes,0.13,2
4400,48,21,820,50,yes,0.13,2
4401,34,44,716,50,yes,0.13,1
4402,37,42,766,50,yes,0.13,2
4403,55,52,717,2507,yes,0.13,2
4404,32,112,711,50,yes,0.13,2
4405,29,34,816,50,yes,0.13,2
4406,61,83,745,245,yes,0.13,1
4407,32,24,816,137,yes,0.13,1
4408,37,71,745,50,yes,0.13,1
4409,64,181,746,50,yes,0.125,1
4410,43,75,721,1502,yes,0.13,1
4411,39,153,765,50,yes,0.13,2
4412,23,75,776,50,yes,0.13,1
4413,34,19,816,50,yes,0.13,2
4414,29,31,766,50,yes,0.13,2
4415,33,178,715,50,yes,0.125,1
4416,37,65,766,2250,yes,0.13,2
4417,49,8,776,97,yes,0.13,2
4418,54,92,772,50,yes,0.13,1
4419,59,145,776,198,yes,0.13,1
4420,42,85,761,272,yes,0.13,2
4421,62,149,740,50,yes,0.13,1
4422,63,9,756,15050,yes,0.13,1
4423,57,164,712,422,yes,0.125,1
4424,61,30,765,15050,yes,0.13,2
4425,35,54,749,50,yes,0.13,2
4426,26,164,765,3501,yes,0.13,1
4427,33,130,732,50,yes,0.13,1
4428,31,18,816,50,yes,0.13,2
4429,51,12,780,50,yes,0.13,1
4430,55,130,810,50,yes,0.13,1
4431,38,24,763,50,yes,0.13,1
4432,38,650,776,50,yes,0.13,1
4433,53,550,763,50,yes,0.13,1
4434,62,44,715,50,yes,0.13,2
4435,35,51,751,1150,yes,0.13,1
4436,46,34,705,116,yes,0.13,2
4437,37,33,765,50,yes,0.13,1
4438,63,63,766,50,yes,0.13,1
4439,43,22,711,50,yes,0.13,2
4440,33,1504,709,50,yes,0.13,2
4441,43,75,776,50,yes,0.13,2
4442,62,75,745,50,yes,0.13,2
4443,48,62,709,83,yes,0.13,2
4444,38,48,776,169,yes,0.13,2
4445,36,73,752,50,yes,0.13,1
4446,49,135,717,82,yes,0.13,1
4447,61,61,751,117,yes,0.13,1
4448,49,78,765,50,yes,0.13,1
4449,59,30,767,50,yes,0.13,1
4450,24,44,721,50,yes,0.13,2
4451,44,45,749,50,yes,0.13,1
4452,67,18,816,50,yes,0.13,1
4453,59,53,746,174,yes,0.13,1
4454,37,11,820,50,yes,0.13,2
4455,32,38,756,50,yes,0.13,1
4456,56,28,766,50,yes,0.125,1
4457,29,35,776,88,yes,0.125,1
4458,55,81,745,171,yes,0.13,1
4459,48,950,763,2505,yes,0.13,2
4460,32,115,766,50,yes,0.13,2
4461,47,78,721,50,yes,0.13,1
4462,46,350,715,50,yes,0.13,1
4463,33,39,763,50,yes,0.13,1
4464,39,69,820,50,yes,0.13,2
4465,37,29,721,79,yes,0.13,1
4466,39,54,751,50,yes,0.13,2
4467,34,650,752,50,yes,0.125,1
4468,55,99,820,50,yes,0.13,2
4469,67,51,751,50,yes,0.13,1
4470,30,53,765,50,yes,0.125,1
4471,44,111,714,50,yes,0.13,1
4472,56,79,763,3502,yes,0.13,2
4473,32,950,752,50,yes,0.13,1
4474,31,18,776,124,yes,0.13,1
4475,66,73,751,50,yes,0.13,2
4476,43,59,763,91,yes,0.13,1
4477,58,30,776,50,yes,0.13,2
4478,33,41,766,50,yes,0.125,1
4479,33,53,724,50,yes,0.13,2
4480,32,128,716,50,yes,0.13,1
4481,55,145,761,50,yes,0.13,1
4482,25,35,780,50,yes,0.13,1
4483,30,28,763,50,yes,0.13,2
4484,54,155,780,256,yes,0.13,1
4485,36,195,766,50,yes,0.13,1
4486,35,550,751,50,yes,0.13,2
4487,44,48,763,50,yes,0.13,2
4488,38,81,709,50,yes,0.13,1
4489,24,550,766,50,yes,0.13,2
4490,39,21,721,50,yes,0.13,1
4491,35,142,711,50,yes,0.13,1
4492,41,64,816,50,yes,0.13,1
4493,56,91,755,50,yes,0.13,1
4494,52,74,751,50,yes,0.13,1
4495,29,182,761,50,yes,0.13,1
4496,38,82,709,50,yes,0.13,2
4497,51,45,751,50,yes,0.13,2
4498,45,85,745,50,yes,0.13,1
4499,51,133,756,328,yes,0.13,2
4500,53,22,765,50,yes,0.13,1
4501,32,24,765,50,yes,0.13,2
4502,59,38,751,178,yes,0.125,1
4503,57,850,711,50,yes,0.13,2
4504,45,33,765,1508,yes,0.13,1
4505,27,41,776,147,yes,0.13,2
4506,30,950,772,50,yes,0.13,1
4507,39,89,752,153,yes,0.13,1
4508,26,8,767,50,yes,0.13,2
4509,27,85,715,50,yes,0.13,1
4510,55,53,745,50,yes,0.13,1
4511,64,250,820,50,yes,0.13,2
4512,41,9,780,50,yes,0.13,1
4513,46,25,756,50,yes,0.13,1
4514,43,114,745,50,yes,0.13,1
4515,24,41,780,50,yes,0.13,1
4516,29,49,724,50,yes,0.13,2
4517,58,12,723,50,yes,0.13,1
4518,45,550,749,50,yes,0.13,1
4519,53,350,721,50,yes,0.13,1
4520,45,32,756,77,yes,0.13,2
4521,32,41,732,50,yes,0.13,2
4522,56,25,820,50,yes,0.13,2
4523,31,29,776,50,yes,0.13,2
4524,29,550,745,50,yes,0.13,1
4525,48,79,723,50,yes,0.13,1
4526,36,1150,712,50,yes,0.13,1
4527,36,30,717,129,yes,0.13,1
4528,41,18,756,50,yes,0.13,2
4529,48,48,776,50,yes,0.13,2
4530,27,30,780,50,yes,0.13,2
4531,33,19,780,92,yes,0.13,1
4532,31,35,716,131,yes,0.13,2
4533,48,133,785,50,yes,0.13,1
4534,59,19,765,50,yes,0.13,1
4535,41,83,709,50,yes,0.13,1
4536,42,39,724,50,yes,0.13,2
4537,62,38,765,50,yes,0.13,2
4538,62,63,749,50,yes,0.13,1
4539,51,85,734,50,yes,0.13,2
4540,48,14,780,50,yes,0.13,1
4541,56,64,766,50,yes,0.13,1
4542,62,124,712,305,yes,0.13,1
4543,53,250,721,50,yes,0.125,1
4544,62,33,820,50,yes,0.13,1
4545,28,850,749,50,yes,0.13,1
4546,61,35,721,50,yes,0.13,1
4547,48,74,723,50,yes,0.13,1
4548,32,32,723,50,yes,0.13,1
4549,58,73,723,241,yes,0.13,2
4550,53,41,763,50,yes,0.13,1
4551,65,18,766,50,yes,0.13,1
4552,27,28,766,50,yes,0.13,1
4553,32,64,709,50,yes,0.13,2
4554,32,44,723,192,yes,0.13,1
4555,41,1509,780,50,yes,0.13,1
4556,43,71,776,179,yes,0.13,2
4557,55,79,772,50,yes,0.13,1
4558,33,350,780,50,yes,0.13,1
4559,44,82,816,50,yes,0.13,1
4560,47,1501,712,2750,yes,0.13,1
4561,43,13,820,50,yes,0.125,1
4562,59,59,717,50,yes,0.13,2
4563,65,64,766,50,yes,0.13,2
4564,28,188,747,50,yes,0.13,1
4565,58,28,776,148,yes,0.13,2
4566,33,1250,719,76,yes,0.13,2
4567,24,131,746,50,yes,0.13,1
4568,46,19,765,97,yes,0.13,1
4569,26,44,705,50,yes,0.13,2
4570,47,49,751,50,yes,0.13,2
4571,32,99,747,249,yes,0.13,1
4572,58,95,712,50,yes,0.13,2
4573,32,81,776,50,yes,0.13,1
4574,46,73,763,264,yes,0.125,1
4575,35,193,714,50,yes,0.13,2
4576,53,115,765,50,yes,0.13,2
4577,55,41,756,50,yes,0.13,1
4578,63,850,745,50,yes,0.13,1
4579,45,950,772,50,yes,0.13,1
4580,58,41,721,81,yes,0.13,1
4581,32,1502,728,50,yes,0.13,1
4582,37,59,766,50,yes,0.13,2
4583,25,69,776,50,yes,0.13,1
4584,52,83,785,50,yes,0.13,1
4585,26,49,751,50,yes,0.13,2
4586,35,1850,709,571,yes,0.125,1
4587,58,61,751,50,yes,0.13,1
4588,37,59,721,50,yes,0.13,2
4589,35,85,724,50,yes,0.13,2
4590,31,13,765,50,yes,0.13,1
4591,58,151,756,50,yes,0.13,2
4592,43,44,780,50,yes,0.13,1
4593,43,53,763,154,yes,0.13,2
4594,54,133,710,50,yes,0.13,2
4595,53,31,767,78,yes,0.13,1
4596,32,1501,751,50,yes,0.13,1
4597,37,61,752,50,yes,0.13,2
4598,34,68,751,50,yes,0.13,2
4599,51,21,763,50,yes,0.13,1
4600,49,149,816,50,yes,0.13,1
4601,54,75,717,50,yes,0.13,2
4602,37,55,749,50,yes,0.13,1
4603,57,81,761,226,yes,0.13,1
4604,37,179,735,50,yes,0.13,1
4605,32,81,726,50,yes,0.13,2
4606,48,42,780,50,yes,0.13,2
4607,44,199,762,50,yes,0.13,1
4608,32,18,765,50,yes,0.13,1
4609,44,28,776,50,yes,0.13,1
4610,54,850,751,143,yes,0.13,2
4611,37,79,709,1504,yes,0.13,1
4612,34,52,780,50,yes,0.13,1
4613,32,18,776,50,yes,0.13,1
4614,63,52,745,218,yes,0.13,1
4615,56,15,723,1502,yes,0.13,2
4616,37,84,723,50,yes,0.13,1
4617,66,114,763,50,yes,0.13,1
4618,38,41,765,50,yes,0.13,2
4619,35,29,767,126,yes,0.13,1
4620,61,23,820,96,yes,0.13,2
4621,52,84,751,50,yes,0.13,1
4622,57,650,745,50,yes,0.125,1
4623,47,13,717,50,yes,0.13,1
4624,32,45,756,50,yes,0.13,2
4625,36,83,752,50,yes,0.13,2
4626,45,1502,740,81,yes,0.13,2
4627,58,58,746,169,yes,0.13,1
4628,27,134,745,3507,yes,0.13,1
4629,27,1350,747,50,yes,0.13,2
4630,48,148,717,50,yes,0.125,1
4631,46,92,721,50,yes,0.13,2
4632,32,142,775,1250,yes,0.125,1
4633,54,62,723,50,yes,0.13,2
4634,31,550,766,50,yes,0.13,1
4635,42,29,756,50,yes,0.13,1
4636,24,85,749,293,yes,0.125,1
4637,41,78,816,50,yes,0.13,1
4638,44,85,715,50,yes,0.13,1
4639,37,89,745,50,yes,0.13,1
4640,51,33,767,50,yes,0.13,1
4641,24,42,724,50,yes,0.13,1
4642,36,31,745,124,yes,0.13,1
4643,65,143,725,50,yes,0.13,1
4644,33,35,763,50,yes,0.13,1
4645,58,22,820,50,yes,0.13,1
4646,34,45,745,84,yes,0.13,2
4647,38,119,717,50,yes,0.13,2
4648,59,43,705,50,yes,0.13,1
4649,37,75,767,50,yes,0.13,1
4650,59,121,705,50,yes,0.13,1
4651,47,63,763,50,yes,0.13,1
4652,48,58,745,50,yes,0.13,2
4653,38,184,766,50,yes,0.13,1
4654,34,155,714,50,yes,0.13,1
4655,44,69,709,50,yes,0.13,2
4656,33,188,760,581,yes,0.13,2
4657,47,38,756,50,yes,0.13,2
4658,41,9,776,50,yes,0.13,2
4659,36,69,724,50,yes,0.13,1
4660,28,199,723,50,yes,0.13,2
4661,59,38,763,50,yes,0.13,1
4662,43,129,741,50,yes,0.13,1
4663,56,59,715,50,yes,0.13,1
4664,28,115,715,25050,yes,0.13,1
4665,62,83,820,50,yes,0.13,2
4666,30,65,745,50,yes,0.13,1
4667,34,72,746,124,yes,0.13,2
4668,52,72,756,50,yes,0.13,1
4669,30,63,765,221,yes,0.13,1
4670,27,64,776,50,yes,0.13,1
4671,52,194,745,50,yes,0.13,1
4672,39,1504,802,50,yes,0.125,1
4673,52,1850,745,5550,yes,0.13,1
4674,32,18,780,88,yes,0.13,1
4675,30,93,752,328,yes,0.125,1
4676,35,32,716,137,yes,0.13,1
4677,39,68,724,50,yes,0.13,1
4678,25,38,756,50,yes,0.13,2
4679,33,115,810,283,yes,0.13,1
4680,26,161,765,50,yes,0.13,2
4681,46,154,752,94,yes,0.13,2
4682,27,68,711,50,yes,0.13,2
4683,55,44,780,50,yes,0.13,1
4684,52,149,816,50,yes,0.13,2
4685,59,1503,751,50,yes,0.13,1
4686,63,41,705,50,yes,0.13,1
4687,61,113,752,50,yes,0.13,2
4688,58,48,705,50,yes,0.13,1
4689,29,69,776,50,yes,0.13,1
4690,51,43,772,164,yes,0.13,1
4691,59,19,776,50,yes,0.13,1
4692,41,65,724,50,yes,0.13,1
4693,59,32,816,50,yes,0.13,2
4694,52,250,776,50,yes,0.13,2
4695,39,25,763,50,yes,0.13,2
4696,45,750,752,50,yes,0.13,2
4697,59,750,746,50,yes,0.13,2
4698,49,1503,743,167,yes,0.13,2
4699,48,162,717,3050,yes,0.13,2
4700,61,61,752,153,yes,0.13,2
4701,31,1750,766,50,yes,0.13,1
4702,42,49,752,50,yes,0.13,2
4703,35,1508,753,50,yes,0.13,2
4704,57,62,766,50,yes,0.13,1
4705,54,1502,745,50,yes,0.13,1
4706,61,141,723,50,yes,0.125,1
4707,37,8,780,50,yes,0.13,2
4708,59,91,756,50,yes,0.13,2
4709,62,150,765,50,yes,0.13,1
4710,26,35,745,119,yes,0.13,2
4711,41,71,776,50,yes,0.13,2
4712,65,59,751,50,yes,0.13,2
4713,25,14,767,50,yes,0.13,2
4714,25,122,721,50,yes,0.13,1
4715,27,81,766,3507,yes,0.125,1
4716,65,35,765,1550,yes,0.13,1
4717,37,83,717,75,yes,0.13,1
4718,29,121,766,50,yes,0.13,1
4719,32,35,780,50,yes,0.13,1
4720,32,130,725,50,yes,0.125,2
4721,41,88,752,50,yes,0.13,2
4722,52,750,772,50,yes,0.13,1
4723,30,63,766,50,yes,0.13,2
4724,39,125,724,50,yes,0.13,1
4725,34,21,780,50,yes,0.13,2
4726,34,75,776,50,yes,0.13,2
4727,34,38,716,50,yes,0.13,1
4728,41,58,709,50,yes,0.13,1
4729,59,31,816,50,yes,0.13,1
4730,30,18,766,50,yes,0.13,2
4731,52,29,766,159,yes,0.13,2
4732,37,29,717,50,yes,0.13,1
4733,39,69,820,247,yes,0.13,2
4734,49,121,713,50,yes,0.13,1
4735,63,64,776,147,yes,0.13,1
4736,34,84,751,323,yes,0.13,1
4737,51,65,723,50,yes,0.13,2
4738,61,85,776,50,yes,0.13,2
4739,56,44,766,153,yes,0.13,1
4740,62,174,740,50,yes,0.13,1
4741,56,178,747,50,yes,0.13,1
4742,58,55,749,50,yes,0.13,1
4743,58,25,767,950,yes,0.13,1
4744,32,21,721,50,yes,0.13,1
4745,44,72,776,50,yes,0.13,1
4746,49,129,776,50,yes,0.13,1
4747,31,18,816,50,yes,0.13,1
4748,49,91,717,50,yes,0.13,1
4749,43,38,765,144,yes,0.13,1
4750,31,21,780,50,yes,0.13,1
4751,66,38,772,50,yes,0.13,2
4752,41,154,745,50,yes,0.13,2
4753,39,178,712,2507,yes,0.13,1
4754,46,85,721,50,yes,0.125,1
4755,57,93,756,161,yes,0.13,2
4756,59,151,754,50,yes,0.13,1
4757,24,78,751,236,yes,0.13,2
4758,26,135,766,50,yes,0.13,2
4759,46,30,776,116,yes,0.13,2
4760,66,850,820,50,yes,0.13,1
4761,32,18,711,50,yes,0.13,2
4762,61,74,723,50,yes,0.13,1
4763,37,94,776,232,yes,0.13,1
4764,51,173,765,50,yes,0.13,1
4765,56,88,780,50,yes,0.13,1
4766,58,82,705,263,yes,0.13,2
4767,41,54,724,50,yes,0.13,1
4768,35,45,767,1501,yes,0.13,2
4769,38,39,766,50,yes,0.13,1
4770,26,250,780,116,yes,0.13,2
4771,35,93,776,50,yes,0.13,2
4772,36,85,780,50,yes,0.13,1
4773,26,95,763,50,yes,0.13,1
4774,53,48,715,50,yes,0.13,1
4775,56,22,780,50,yes,0.13,1
4776,44,33,771,171,yes,0.13,2
4777,47,30,724,156,yes,0.13,1
4778,32,350,816,78,yes,0.13,1
4779,52,22,763,50,yes,0.13,1
4780,39,250,756,50,yes,0.13,1
4781,47,49,749,50,yes,0.13,1
4782,35,25,820,50,yes,0.13,1
4783,26,1550,765,50,yes,0.13,2
4784,43,32,776,50,yes,0.13,2
4785,52,9,721,50,yes,0.13,2
4786,24,23,767,50,yes,0.13,1
4787,36,18,780,50,yes,0.13,1
4788,48,42,756,121,yes,0.13,1
4789,36,39,755,153,yes,0.13,2
4790,58,84,756,50,yes,0.13,1
4791,35,1501,712,1550,yes,0.13,1
4792,59,43,816,50,yes,0.13,2
4793,36,28,780,1350,yes,0.13,1
4794,45,59,749,155,yes,0.13,1
4795,56,29,766,146,yes,0.13,2
4796,46,39,705,1501,yes,0.13,1
4797,26,42,705,50,yes,0.13,2
4798,37,24,780,50,yes,0.13,2
4799,44,62,776,50,yes,0.13,2
4800,44,33,776,142,yes,0.13,2
4801,33,73,749,135,yes,0.13,2
4802,34,88,711,121,yes,0.13,1
4803,35,58,752,50,yes,0.13,1
4804,48,48,724,50,yes,0.13,1
4805,58,30,752,50,yes,0.13,2
4806,24,1650,705,249,yes,0.13,1
4807,62,39,766,50,yes,0.13,1
4808,30,53,741,50,yes,0.13,1
4809,42,32,765,50,yes,0.13,2
4810,43,32,756,50,yes,0.13,2
4811,58,11,776,96,yes,0.13,1
4812,36,123,752,50,yes,0.13,2
4813,29,184,751,612,yes,0.13,1
4814,49,650,723,142,yes,0.13,1
4815,37,41,751,50,yes,0.13,2
4816,58,99,717,50,yes,0.13,2
4817,32,83,752,50,yes,0.13,2
4818,46,134,717,50,yes,0.13,2
4819,45,85,745,50,yes,0.13,1
4820,32,41,767,179,yes,0.13,2
4821,42,44,776,50,yes,0.125,1
4822,24,62,820,50,yes,0.13,1
4823,37,149,740,50,yes,0.13,1
4824,46,115,719,50,yes,0.125,1
4825,32,25,780,50,yes,0.13,1
4826,56,84,756,50,yes,0.13,1
4827,56,81,711,225,yes,0.13,2
4828,24,181,705,2350,yes,0.13,1
4829,52,62,776,50,yes,0.13,1
4830,31,11,765,850,yes,0.13,1
4831,37,650,724,217,yes,0.13,1
4832,24,42,724,144,yes,0.13,2
4833,29,83,751,50,yes,0.13,1
4834,49,1509,756,50,yes,0.13,2
4835,49,750,776,217,yes,0.13,2
4836,65,25,816,113,yes,0.13,1
4837,54,72,717,218,yes,0.13,2
4838,36,183,711,50,yes,0.13,2
4839,56,44,749,50,yes,0.13,2
4840,34,52,721,50,yes,0.13,1
4841,33,18,816,50,yes,0.13,1
4842,59,30,816,135,yes,0.13,1
4843,49,174,732,5950,yes,0.13,2
4844,61,41,749,50,yes,0.13,1
4845,31,81,749,313,yes,0.13,2
4846,45,128,740,50,yes,0.13,2
4847,35,135,748,50,yes,0.13,1
4848,37,65,751,2650,yes,0.13,1
4849,58,145,765,119,yes,0.13,1
4850,49,65,780,50,yes,0.13,1
4851,63,119,747,50,yes,0.13,1
4852,55,124,776,50,yes,0.13,1
4853,38,33,766,50,yes,0.13,2
4854,45,41,721,50,yes,0.13,1
4855,44,1505,740,50,yes,0.13,2
4856,58,1350,810,50,yes,0.13,1
4857,56,850,705,50,yes,0.13,1
4858,37,115,763,50,yes,0.13,1
4859,32,62,763,50,yes,0.13,1
4860,34,165,765,541,yes,0.13,2
4861,51,34,756,128,yes,0.13,1
4862,49,18,816,121,yes,0.13,1
4863,33,44,776,50,yes,0.13,2
4864,61,25,763,142,yes,0.13,1
4865,41,52,766,50,yes,0.13,1
4866,32,133,717,342,yes,0.13,2
4867,41,71,745,50,yes,0.13,1
4868,38,61,721,50,yes,0.13,1
4869,51,62,765,118,yes,0.13,2
4870,63,33,820,50,yes,0.13,2
4871,55,28,766,50,yes,0.13,1
4872,46,53,715,187,yes,0.13,2
4873,27,69,723,50,yes,0.13,1
4874,59,165,697,50,yes,0.13,1
4875,26,75,776,50,yes,0.13,2
4876,61,54,766,50,yes,0.13,1
4877,44,142,766,50,yes,0.13,2
4878,53,53,820,50,yes,0.13,2
4879,34,41,780,50,yes,0.13,1
4880,30,43,745,98,yes,0.13,2
4881,56,79,709,50,yes,0.13,1
4882,57,24,721,130,yes,0.13,1
4883,43,73,771,50,yes,0.125,1
4884,38,129,712,50,yes,0.125,1
4885,37,550,765,50,yes,0.13,1
4886,54,28,763,50,yes,0.13,1
4887,51,64,776,50,yes,0.13,2
4888,41,49,767,50,yes,0.125,1
4889,25,121,746,158,yes,0.13,1
4890,58,58,755,50,yes,0.13,1
4891,61,51,717,50,yes,0.13,1
4892,56,61,767,50,yes,0.125,1
4893,43,35,776,1250,yes,0.13,1
4894,42,39,754,50,yes,0.125,1
4895,48,74,717,50,yes,0.13,2
4896,45,2501,765,50,yes,0.13,1
4897,30,81,816,50,yes,0.13,1
4898,43,44,751,50,yes,0.13,2
4899,52,19,717,96,yes,0.13,1
4900,54,85,705,299,yes,0.13,1
4901,26,74,755,50,yes,0.13,1
4902,26,54,772,50,yes,0.13,1
4903,33,58,740,50,yes,0.13,1
4904,30,18,820,119,yes,0.13,1
